id,cliente_id,restaurante_id,fecha_hora,monto_total,forma_pago
5437,687,9,2025-01-20 22:40:20,177.75,tarjeta
5438,973,10,2025-01-20 22:46:42,70.50,efectivo
5439,360,10,2025-01-20 22:52:32,26.00,tarjeta
5440,411,3,2025-01-20 22:59:02,30.50,efectivo
5441,526,2,2025-01-21 06:00:26,12.00,efectivo
5442,607,8,2025-01-21 06:03:01,80.90,tarjeta
5443,827,3,2025-01-21 06:04:43,73.35,efectivo
5444,923,3,2025-01-21 06:04:43,25.50,efectivo
5445,876,5,2025-01-21 06:11:38,69.00,tarjeta
5446,533,5,2025-01-21 06:12:14,63.95,efectivo
5447,597,9,2025-01-21 06:16:58,35.95,tarjeta
5448,816,9,2025-01-21 06:16:58,126.35,efectivo
5449,783,8,2025-01-21 06:20:58,53.00,efectivo
5450,595,4,2025-01-21 06:22:53,68.30,efectivo
5451,650,1,2025-01-21 06:23:10,34.95,efectivo
5452,397,1,2025-01-21 06:24:31,85.00,tarjeta
5453,652,6,2025-01-21 06:26:35,48.00,efectivo
5454,957,5,2025-01-21 06:28:54,22.00,tarjeta
5455,932,3,2025-01-21 06:31:04,47.00,efectivo
5456,207,8,2025-01-21 06:31:51,25.50,tarjeta
5457,932,9,2025-01-21 06:32:24,31.00,efectivo
5458,266,8,2025-01-21 06:35:12,16.50,tarjeta
5459,437,5,2025-01-21 06:36:25,15.50,efectivo
5460,748,8,2025-01-21 06:38:43,15.50,efectivo
5461,494,10,2025-01-21 06:46:17,25.50,tarjeta
5462,356,10,2025-01-21 06:46:42,26.95,efectivo
5463,827,7,2025-01-21 06:47:42,68.00,tarjeta
5464,177,7,2025-01-21 06:57:58,83.85,tarjeta
5465,412,9,2025-01-21 07:02:00,36.00,efectivo
5466,69,1,2025-01-21 07:04:03,56.45,efectivo
5467,321,10,2025-01-21 07:04:31,36.95,efectivo
5468,535,2,2025-01-21 07:05:59,26.95,efectivo
5469,352,4,2025-01-21 07:08:02,70.95,efectivo
5470,956,1,2025-01-21 07:15:17,92.00,tarjeta
5471,578,9,2025-01-21 07:15:32,29.50,tarjeta
5472,724,9,2025-01-21 07:20:21,73.40,tarjeta
5473,461,6,2025-01-21 07:24:27,42.45,efectivo
5474,818,9,2025-01-21 07:26:38,31.00,efectivo
5475,394,7,2025-01-21 07:27:33,27.50,efectivo
5476,297,10,2025-01-21 07:34:23,131.45,efectivo
5477,579,1,2025-01-21 07:37:10,22.00,tarjeta
5478,339,1,2025-01-21 07:38:09,82.85,tarjeta
5479,196,9,2025-01-21 07:40:00,73.45,efectivo
5480,407,7,2025-01-21 07:41:17,99.90,tarjeta
5481,595,4,2025-01-21 07:45:49,53.40,tarjeta
5482,120,10,2025-01-21 07:46:26,15.50,efectivo
5483,259,10,2025-01-21 07:46:42,85.50,tarjeta
5484,468,9,2025-01-21 07:50:15,52.00,efectivo
5485,599,7,2025-01-21 07:50:21,31.00,tarjeta
5486,380,5,2025-01-21 07:50:58,24.50,tarjeta
5487,972,9,2025-01-21 07:52:34,26.95,tarjeta
5488,698,4,2025-01-21 07:55:26,65.45,efectivo
5489,636,10,2025-01-21 07:57:07,10.95,tarjeta
5490,927,6,2025-01-21 07:59:51,90.85,tarjeta
5491,170,4,2025-01-21 08:01:43,37.50,tarjeta
5492,588,3,2025-01-21 08:08:03,31.00,tarjeta
5493,150,5,2025-01-21 08:08:10,121.80,efectivo
5494,542,4,2025-01-21 08:09:28,63.40,tarjeta
5495,881,10,2025-01-21 08:13:48,51.45,efectivo
5496,314,5,2025-01-21 08:17:48,12.00,efectivo
5497,716,8,2025-01-21 08:18:43,61.95,efectivo
5498,376,2,2025-01-21 08:19:37,31.00,tarjeta
5499,811,4,2025-01-21 08:22:55,90.90,tarjeta
5500,641,8,2025-01-21 08:28:43,147.30,efectivo
5501,792,3,2025-01-21 08:31:36,62.00,efectivo
5502,605,6,2025-01-21 08:38:09,57.00,efectivo
5503,417,7,2025-01-21 08:42:17,78.95,efectivo
5504,770,8,2025-01-21 08:43:47,54.45,efectivo
5505,505,9,2025-01-21 08:44:34,49.90,efectivo
5506,915,8,2025-01-21 08:46:00,92.45,efectivo
5507,681,9,2025-01-21 08:47:28,88.90,efectivo
5508,814,3,2025-01-21 08:49:50,36.95,efectivo
5509,771,4,2025-01-21 08:52:32,153.85,tarjeta
5510,508,2,2025-01-21 08:53:04,119.00,tarjeta
5511,454,6,2025-01-21 08:53:29,158.00,tarjeta
5512,983,8,2025-01-21 08:54:47,50.00,efectivo
5513,313,3,2025-01-21 09:00:52,47.90,efectivo
5514,160,7,2025-01-21 09:01:44,31.00,tarjeta
5515,974,9,2025-01-21 09:02:48,27.50,efectivo
5516,532,7,2025-01-21 09:03:57,134.75,efectivo
5517,988,2,2025-01-21 09:07:53,71.00,tarjeta
5518,645,8,2025-01-21 09:10:18,29.50,efectivo
5519,702,5,2025-01-21 09:13:45,22.00,tarjeta
5520,383,7,2025-01-21 09:15:57,31.00,tarjeta
5521,540,8,2025-01-21 09:23:39,81.90,tarjeta
5522,633,5,2025-01-21 09:24:30,27.50,tarjeta
5523,2,6,2025-01-21 09:26:54,77.50,efectivo
5524,437,5,2025-01-21 09:30:22,12.00,efectivo
5525,564,1,2025-01-21 09:32:04,43.45,efectivo
5526,256,2,2025-01-21 09:33:46,66.45,efectivo
5527,892,8,2025-01-21 09:38:57,194.90,tarjeta
5528,843,6,2025-01-21 09:39:07,10.00,tarjeta
5529,161,7,2025-01-21 09:40:16,32.95,tarjeta
5530,452,2,2025-01-21 09:40:19,42.45,tarjeta
5531,717,6,2025-01-21 09:40:35,126.95,tarjeta
5532,566,9,2025-01-21 09:40:50,81.90,efectivo
5533,78,10,2025-01-21 09:43:11,37.90,tarjeta
5534,584,2,2025-01-21 09:52:45,51.45,efectivo
5535,211,5,2025-01-21 09:53:08,44.00,tarjeta
5536,808,4,2025-01-21 09:54:18,65.00,tarjeta
5537,197,7,2025-01-21 09:55:59,26.95,efectivo
5538,927,1,2025-01-21 09:56:15,171.90,efectivo
5539,69,3,2025-01-21 09:59:30,65.45,tarjeta
5540,421,5,2025-01-21 10:03:59,137.95,tarjeta
5541,472,1,2025-01-21 10:05:05,176.90,efectivo
5542,574,10,2025-01-21 10:05:55,31.00,tarjeta
5543,234,4,2025-01-21 10:07:15,191.70,tarjeta
5544,977,9,2025-01-21 10:08:00,61.90,efectivo
5545,378,8,2025-01-21 10:08:58,69.90,tarjeta
5546,280,8,2025-01-21 10:09:54,43.00,efectivo
5547,962,2,2025-01-21 10:11:08,32.95,tarjeta
5548,599,4,2025-01-21 10:13:04,40.00,efectivo
5549,487,2,2025-01-21 10:13:19,29.50,tarjeta
5550,363,5,2025-01-21 10:14:24,87.90,efectivo
5551,151,9,2025-01-21 10:14:46,55.95,efectivo
5552,333,9,2025-01-21 10:14:50,117.90,tarjeta
5553,926,10,2025-01-21 10:15:24,99.00,efectivo
5554,708,2,2025-01-21 10:35:00,70.00,efectivo
5555,103,3,2025-01-21 10:37:40,55.50,efectivo
5556,872,9,2025-01-21 10:38:48,10.95,efectivo
5557,250,4,2025-01-21 10:39:59,44.95,efectivo
5558,633,6,2025-01-21 10:40:21,25.50,tarjeta
5559,796,1,2025-01-21 10:40:57,66.90,tarjeta
5560,322,1,2025-01-21 10:41:25,31.00,tarjeta
5561,781,10,2025-01-21 10:43:51,74.45,tarjeta
5562,599,8,2025-01-21 10:48:31,0.00,tarjeta
5563,476,8,2025-01-21 10:49:49,61.35,tarjeta
5564,332,1,2025-01-21 10:50:23,23.30,tarjeta
5565,535,9,2025-01-21 10:52:41,12.00,tarjeta
5566,163,8,2025-01-21 10:55:13,12.00,tarjeta
5567,505,2,2025-01-21 10:55:57,26.95,efectivo
5568,803,3,2025-01-21 10:58:32,51.45,tarjeta
5569,85,5,2025-01-21 10:58:49,41.95,efectivo
5570,528,8,2025-01-21 11:06:09,8.00,tarjeta
5571,387,6,2025-01-21 11:06:39,78.90,tarjeta
5572,705,5,2025-01-21 11:14:21,40.45,efectivo
5573,484,3,2025-01-21 11:15:19,89.00,tarjeta
5574,810,3,2025-01-21 11:19:51,48.00,efectivo
5575,36,10,2025-01-21 11:23:06,69.40,efectivo
5576,623,10,2025-01-21 11:24:17,35.00,efectivo
5577,651,2,2025-01-21 11:29:23,94.40,efectivo
5578,710,4,2025-01-21 11:34:34,53.00,efectivo
5579,685,1,2025-01-21 11:34:53,35.95,tarjeta
5580,507,2,2025-01-21 11:38:00,35.00,tarjeta
5581,956,4,2025-01-21 11:44:05,102.95,tarjeta
5582,837,2,2025-01-21 11:46:17,18.00,efectivo
5583,623,3,2025-01-21 11:48:09,66.30,tarjeta
5584,807,3,2025-01-21 11:55:51,94.50,efectivo
5585,517,7,2025-01-21 11:57:49,53.00,efectivo
5586,387,8,2025-01-21 12:00:06,74.85,efectivo
5587,804,5,2025-01-21 12:00:24,74.85,efectivo
5588,743,6,2025-01-21 12:02:31,64.90,tarjeta
5589,24,8,2025-01-21 12:03:18,149.75,efectivo
5590,700,3,2025-01-21 12:03:35,26.00,tarjeta
5591,827,6,2025-01-21 12:03:51,55.45,tarjeta
5592,381,6,2025-01-21 12:05:03,18.00,tarjeta
5593,451,10,2025-01-21 12:06:26,92.00,tarjeta
5594,88,7,2025-01-21 12:07:35,56.45,tarjeta
5595,418,4,2025-01-21 12:08:46,77.40,tarjeta
5596,67,3,2025-01-21 12:12:51,156.35,tarjeta
5597,35,2,2025-01-21 12:13:32,47.95,efectivo
5598,385,2,2025-01-21 12:18:21,35.00,tarjeta
5599,603,2,2025-01-21 12:18:57,69.00,efectivo
5600,655,8,2025-01-21 12:22:09,64.90,efectivo
5601,892,7,2025-01-21 12:22:10,102.95,tarjeta
5602,811,3,2025-01-21 12:22:15,214.70,efectivo
5603,710,2,2025-01-21 12:24:38,59.50,efectivo
5604,864,8,2025-01-21 12:42:21,72.50,tarjeta
5605,897,10,2025-01-21 12:44:11,44.00,efectivo
5606,738,5,2025-01-21 12:46:51,135.95,efectivo
5607,337,8,2025-01-21 12:49:46,22.00,tarjeta
5608,774,3,2025-01-21 12:49:58,35.00,tarjeta
5609,612,3,2025-01-21 12:51:49,64.00,efectivo
5610,411,5,2025-01-21 12:53:13,77.00,efectivo
5611,360,9,2025-01-21 12:55:16,53.95,efectivo
5612,337,4,2025-01-21 12:56:24,55.50,efectivo
5613,215,1,2025-01-21 12:57:40,26.00,efectivo
5614,411,3,2025-01-21 13:08:22,48.90,tarjeta
5615,717,5,2025-01-21 13:12:09,135.50,efectivo
5616,836,6,2025-01-21 13:13:24,111.80,efectivo
5617,529,2,2025-01-21 13:22:15,82.50,efectivo
5618,472,6,2025-01-21 13:23:17,129.35,efectivo
5619,836,4,2025-01-21 13:25:35,44.35,tarjeta
5620,324,2,2025-01-21 13:40:26,54.40,efectivo
5621,193,8,2025-01-21 13:43:57,62.00,efectivo
5622,87,4,2025-01-21 13:49:20,126.45,efectivo
5623,75,8,2025-01-21 13:49:50,72.50,efectivo
5624,543,1,2025-01-21 13:50:12,28.50,tarjeta
5625,451,1,2025-01-21 13:53:30,63.50,efectivo
5626,53,8,2025-01-21 13:54:50,38.90,efectivo
5627,467,5,2025-01-21 13:54:59,67.85,tarjeta
5628,529,10,2025-01-21 13:58:05,35.00,efectivo
5629,381,10,2025-01-21 14:01:49,77.50,efectivo
5630,876,6,2025-01-21 14:02:03,168.90,efectivo
5631,859,6,2025-01-21 14:06:00,86.50,tarjeta
5632,109,1,2025-01-21 14:19:48,120.80,efectivo
5633,723,5,2025-01-21 14:25:50,82.50,efectivo
5634,291,5,2025-01-21 14:32:38,35.00,tarjeta
5635,264,7,2025-01-21 14:43:59,106.85,efectivo
5636,198,6,2025-01-21 14:46:11,73.90,efectivo
5637,746,1,2025-01-21 14:48:39,110.35,efectivo
5638,982,3,2025-01-21 14:50:36,32.95,tarjeta
5639,669,7,2025-01-21 14:53:13,67.00,tarjeta
5640,75,10,2025-01-21 15:10:29,29.50,tarjeta
5641,296,10,2025-01-21 15:12:17,47.00,efectivo
5642,66,5,2025-01-21 15:25:47,124.45,tarjeta
5643,634,8,2025-01-21 15:28:39,38.90,efectivo
5644,708,7,2025-01-21 15:29:04,124.40,efectivo
5645,635,5,2025-01-21 15:37:03,0.00,tarjeta
5646,861,7,2025-01-21 15:39:59,59.45,efectivo
5647,161,4,2025-01-21 15:41:53,20.95,tarjeta
5648,612,10,2025-01-21 15:44:07,75.90,tarjeta
5649,549,4,2025-01-21 15:44:36,16.50,efectivo
5650,142,9,2025-01-21 15:45:11,82.45,efectivo
5651,821,6,2025-01-21 15:56:57,160.95,efectivo
5652,840,10,2025-01-21 15:58:29,147.35,tarjeta
5653,211,6,2025-01-21 15:59:50,26.00,efectivo
5654,363,2,2025-01-21 16:00:41,52.00,efectivo
5655,607,8,2025-01-21 16:02:28,116.70,efectivo
5656,857,9,2025-01-21 16:02:47,99.90,efectivo
5657,441,3,2025-01-21 16:04:32,56.00,tarjeta
5658,113,7,2025-01-21 16:08:34,100.00,efectivo
5659,550,5,2025-01-21 16:10:04,92.50,tarjeta
5660,977,9,2025-01-21 16:11:01,138.90,efectivo
5661,61,3,2025-01-21 16:14:06,12.00,tarjeta
5662,163,9,2025-01-21 16:39:01,47.35,efectivo
5663,678,10,2025-01-21 16:39:25,24.35,tarjeta
5664,167,6,2025-01-21 16:39:32,105.20,tarjeta
5665,543,1,2025-01-21 16:39:41,89.40,efectivo
5666,140,7,2025-01-21 16:43:05,83.45,efectivo
5667,273,1,2025-01-21 16:47:49,132.90,tarjeta
5668,882,6,2025-01-21 16:48:02,71.50,tarjeta
5669,700,2,2025-01-21 16:48:17,26.00,efectivo
5670,679,7,2025-01-21 16:49:03,30.00,tarjeta
5671,501,3,2025-01-21 16:50:23,67.00,efectivo
5672,154,5,2025-01-21 16:53:55,45.00,efectivo
5673,809,3,2025-01-21 16:57:19,117.45,tarjeta
5674,449,6,2025-01-21 16:57:22,86.45,efectivo
5675,169,3,2025-01-21 17:07:31,71.25,efectivo
5676,299,3,2025-01-21 17:11:17,57.00,tarjeta
5677,730,7,2025-01-21 17:16:38,54.70,efectivo
5678,833,2,2025-01-21 17:17:05,113.85,efectivo
5679,458,3,2025-01-21 17:18:53,60.70,efectivo
5680,387,3,2025-01-21 17:23:47,36.00,efectivo
5681,236,6,2025-01-21 17:28:39,89.90,efectivo
5682,471,1,2025-01-21 17:29:37,129.40,efectivo
5683,673,8,2025-01-21 17:32:33,12.00,efectivo
5684,8,8,2025-01-21 17:33:45,122.95,tarjeta
5685,652,5,2025-01-21 17:34:58,51.45,tarjeta
5686,13,9,2025-01-21 17:41:56,76.35,efectivo
5687,884,7,2025-01-21 17:42:21,112.40,tarjeta
5688,589,10,2025-01-21 17:45:56,8.00,efectivo
5689,757,7,2025-01-21 17:55:58,147.95,efectivo
5690,757,5,2025-01-21 17:59:21,81.90,tarjeta
5691,685,10,2025-01-21 18:09:00,26.00,efectivo
5692,413,9,2025-01-21 18:20:27,55.50,efectivo
5693,221,9,2025-01-21 18:25:21,58.00,efectivo
5694,776,3,2025-01-21 18:28:31,32.00,tarjeta
5695,737,6,2025-01-21 18:32:12,61.00,tarjeta
5696,66,6,2025-01-21 18:35:50,220.70,tarjeta
5697,401,5,2025-01-21 18:39:35,85.95,efectivo
5698,859,2,2025-01-21 18:47:29,15.50,tarjeta
5699,674,9,2025-01-21 18:49:27,87.35,tarjeta
5700,500,4,2025-01-21 18:57:42,174.50,tarjeta
5701,498,2,2025-01-21 19:00:58,105.00,efectivo
5702,838,2,2025-01-21 19:01:08,64.90,efectivo
5703,343,9,2025-01-21 19:05:18,51.45,efectivo
5704,829,4,2025-01-21 19:07:00,10.95,tarjeta
5705,810,3,2025-01-21 19:22:03,44.95,tarjeta
5706,378,6,2025-01-21 19:22:21,61.95,efectivo
5707,661,9,2025-01-21 19:25:54,156.95,tarjeta
5708,558,2,2025-01-21 19:31:58,35.95,tarjeta
5709,132,8,2025-01-21 19:37:40,32.00,efectivo
5710,409,10,2025-01-21 19:38:02,26.00,tarjeta
5711,511,3,2025-01-21 19:41:19,67.40,efectivo
5712,774,4,2025-01-21 19:48:40,90.50,efectivo
5713,177,9,2025-01-21 19:59:39,34.50,tarjeta
5714,623,8,2025-01-21 20:00:46,22.50,tarjeta
5715,612,10,2025-01-21 20:07:36,146.95,efectivo
5716,941,8,2025-01-21 20:08:58,68.40,tarjeta
5717,648,4,2025-01-21 20:11:32,103.40,tarjeta
5718,733,1,2025-01-21 20:12:37,112.80,tarjeta
5719,167,5,2025-01-21 20:13:10,122.90,efectivo
5720,391,9,2025-01-21 20:13:28,70.95,tarjeta
5721,426,7,2025-01-21 20:14:15,114.40,efectivo
5722,142,6,2025-01-21 20:20:52,35.00,efectivo
5723,190,7,2025-01-21 20:23:35,34.50,efectivo
5724,67,2,2025-01-21 20:25:33,134.40,efectivo
5725,162,1,2025-01-21 20:34:48,18.00,efectivo
5726,815,10,2025-01-21 20:37:04,127.85,tarjeta
5727,500,6,2025-01-21 20:39:19,73.95,efectivo
5728,776,9,2025-01-21 20:56:54,32.95,efectivo
5729,775,2,2025-01-21 21:01:03,109.85,efectivo
5730,212,9,2025-01-21 21:02:56,54.95,tarjeta
5731,283,10,2025-01-21 21:03:09,154.20,tarjeta
5732,55,4,2025-01-21 21:23:16,191.35,tarjeta
5733,756,9,2025-01-21 21:30:45,83.45,tarjeta
5734,345,7,2025-01-21 21:31:20,56.90,tarjeta
5735,589,4,2025-01-21 21:41:52,28.95,tarjeta
5736,86,9,2025-01-21 21:42:50,28.50,tarjeta
5737,524,5,2025-01-21 21:44:36,44.00,tarjeta
5738,581,8,2025-01-21 21:50:19,50.50,efectivo
5739,87,5,2025-01-21 21:57:42,35.95,tarjeta
5740,401,7,2025-01-21 22:02:16,65.85,tarjeta
5741,470,4,2025-01-21 22:05:22,81.50,efectivo
5742,80,10,2025-01-21 22:15:44,132.80,efectivo
5743,123,9,2025-01-21 22:16:58,89.90,tarjeta
5744,977,2,2025-01-21 22:18:05,81.50,tarjeta
5745,135,4,2025-01-21 22:21:23,95.80,efectivo
5746,802,5,2025-01-21 22:26:52,29.50,efectivo
5747,55,5,2025-01-21 22:28:31,67.95,efectivo
5748,409,9,2025-01-21 22:46:44,76.25,efectivo
5749,58,4,2025-01-21 22:58:08,32.00,efectivo
5750,216,9,2025-01-22 06:02:08,32.00,efectivo
5751,923,3,2025-01-22 06:02:32,37.50,efectivo
5752,749,10,2025-01-22 06:04:48,8.00,efectivo
5753,233,4,2025-01-22 06:04:53,0.00,tarjeta
5754,842,8,2025-01-22 06:06:06,26.95,tarjeta
5755,485,1,2025-01-22 06:09:05,22.95,efectivo
5756,128,7,2025-01-22 06:10:37,35.00,tarjeta
5757,789,10,2025-01-22 06:14:38,24.50,efectivo
5758,786,4,2025-01-22 06:14:53,67.00,tarjeta
5759,744,10,2025-01-22 06:23:11,40.00,tarjeta
5760,733,3,2025-01-22 06:33:10,123.95,tarjeta
5761,789,4,2025-01-22 06:33:34,42.95,efectivo
5762,954,10,2025-01-22 06:35:20,22.00,efectivo
5763,660,9,2025-01-22 06:42:29,58.00,tarjeta
5764,847,3,2025-01-22 06:45:28,52.45,efectivo
5765,794,7,2025-01-22 06:48:13,22.00,efectivo
5766,172,2,2025-01-22 06:48:28,26.95,efectivo
5767,141,3,2025-01-22 06:49:57,0.00,efectivo
5768,814,4,2025-01-22 06:59:39,43.00,efectivo
5769,691,8,2025-01-22 07:08:18,41.95,tarjeta
5770,407,6,2025-01-22 07:12:12,90.40,efectivo
5771,448,1,2025-01-22 07:16:42,22.00,tarjeta
5772,200,9,2025-01-22 07:23:35,24.95,efectivo
5773,697,6,2025-01-22 07:23:46,35.95,efectivo
5774,902,6,2025-01-22 07:24:12,34.50,tarjeta
5775,317,8,2025-01-22 07:32:25,51.45,efectivo
5776,359,3,2025-01-22 07:32:43,40.00,tarjeta
5777,588,7,2025-01-22 07:37:17,46.50,efectivo
5778,292,2,2025-01-22 07:37:27,10.00,tarjeta
5779,383,5,2025-01-22 07:38:07,10.00,tarjeta
5780,196,3,2025-01-22 07:42:36,31.00,tarjeta
5781,460,8,2025-01-22 07:43:14,61.45,tarjeta
5782,465,6,2025-01-22 07:45:13,78.50,efectivo
5783,216,9,2025-01-22 07:47:41,22.95,efectivo
5784,382,1,2025-01-22 07:55:19,104.35,tarjeta
5785,211,10,2025-01-22 07:58:00,63.40,efectivo
5786,873,3,2025-01-22 07:59:53,10.00,efectivo
5787,707,6,2025-01-22 08:01:39,55.50,efectivo
5788,671,1,2025-01-22 08:03:38,120.00,efectivo
5789,74,3,2025-01-22 08:04:29,57.95,efectivo
5790,295,9,2025-01-22 08:06:28,53.00,tarjeta
5791,444,2,2025-01-22 08:06:28,80.95,efectivo
5792,793,10,2025-01-22 08:09:35,35.45,efectivo
5793,250,1,2025-01-22 08:10:04,22.00,tarjeta
5794,796,5,2025-01-22 08:11:47,10.95,tarjeta
5795,13,6,2025-01-22 08:12:56,140.90,efectivo
5796,643,9,2025-01-22 08:14:35,64.45,tarjeta
5797,780,5,2025-01-22 08:15:31,64.90,efectivo
5798,564,10,2025-01-22 08:16:15,26.95,tarjeta
5799,511,7,2025-01-22 08:17:09,59.50,tarjeta
5800,29,5,2025-01-22 08:21:01,24.50,efectivo
5801,370,7,2025-01-22 08:22:58,57.95,efectivo
5802,207,8,2025-01-22 08:25:07,10.95,efectivo
5803,95,9,2025-01-22 08:27:08,22.00,tarjeta
5804,315,10,2025-01-22 08:38:08,42.95,efectivo
5805,872,10,2025-01-22 08:41:42,10.00,tarjeta
5806,633,9,2025-01-22 08:43:18,97.40,efectivo
5807,564,2,2025-01-22 08:46:18,67.95,efectivo
5808,625,2,2025-01-22 08:48:28,35.00,efectivo
5809,793,6,2025-01-22 08:48:39,22.00,efectivo
5810,765,5,2025-01-22 08:49:03,22.00,tarjeta
5811,28,2,2025-01-22 08:49:14,26.45,tarjeta
5812,76,4,2025-01-22 08:49:48,60.45,efectivo
5813,887,6,2025-01-22 08:50:33,146.80,efectivo
5814,377,10,2025-01-22 08:51:50,46.50,tarjeta
5815,209,7,2025-01-22 08:54:31,134.40,tarjeta
5816,789,9,2025-01-22 08:58:23,22.00,tarjeta
5817,315,8,2025-01-22 09:00:12,41.00,efectivo
5818,983,10,2025-01-22 09:01:17,46.50,tarjeta
5819,652,2,2025-01-22 09:01:58,20.95,efectivo
5820,335,8,2025-01-22 09:06:28,34.50,tarjeta
5821,899,4,2025-01-22 09:06:38,12.00,efectivo
5822,418,6,2025-01-22 09:08:19,112.20,tarjeta
5823,690,9,2025-01-22 09:15:02,75.50,efectivo
5824,481,4,2025-01-22 09:15:06,24.50,tarjeta
5825,185,10,2025-01-22 09:16:43,34.00,tarjeta
5826,321,6,2025-01-22 09:18:33,37.50,tarjeta
5827,890,7,2025-01-22 09:19:03,55.50,tarjeta
5828,954,9,2025-01-22 09:26:48,59.50,tarjeta
5829,712,8,2025-01-22 09:28:00,18.00,tarjeta
5830,352,4,2025-01-22 09:28:02,50.00,tarjeta
5831,178,9,2025-01-22 09:28:32,10.95,tarjeta
5832,316,2,2025-01-22 09:33:08,34.50,tarjeta
5833,329,3,2025-01-22 09:33:19,35.45,efectivo
5834,769,10,2025-01-22 09:35:15,10.00,tarjeta
5835,768,7,2025-01-22 09:35:22,18.00,efectivo
5836,356,7,2025-01-22 09:40:47,12.00,tarjeta
5837,481,6,2025-01-22 09:41:35,46.50,efectivo
5838,10,8,2025-01-22 09:42:06,22.00,tarjeta
5839,373,7,2025-01-22 09:43:32,122.95,tarjeta
5840,854,7,2025-01-22 09:44:29,10.95,tarjeta
5841,41,5,2025-01-22 09:44:37,12.00,efectivo
5842,875,10,2025-01-22 09:46:22,136.35,efectivo
5843,570,8,2025-01-22 09:48:33,16.50,efectivo
5844,84,9,2025-01-22 09:51:07,15.50,tarjeta
5845,707,7,2025-01-22 09:51:35,44.00,tarjeta
5846,206,3,2025-01-22 09:51:48,51.45,tarjeta
5847,728,4,2025-01-22 09:56:01,57.00,efectivo
5848,851,1,2025-01-22 09:57:59,105.90,efectivo
5849,385,7,2025-01-22 10:06:00,87.00,tarjeta
5850,222,10,2025-01-22 10:06:10,10.95,efectivo
5851,281,5,2025-01-22 10:08:02,26.95,tarjeta
5852,728,1,2025-01-22 10:14:01,81.50,efectivo
5853,634,3,2025-01-22 10:20:20,120.35,tarjeta
5854,150,5,2025-01-22 10:34:34,171.30,tarjeta
5855,606,3,2025-01-22 10:35:13,19.95,tarjeta
5856,829,3,2025-01-22 10:37:13,109.35,efectivo
5857,71,6,2025-01-22 10:42:48,117.40,tarjeta
5858,542,5,2025-01-22 10:43:12,48.95,efectivo
5859,359,5,2025-01-22 10:44:09,94.80,efectivo
5860,953,10,2025-01-22 10:45:58,40.00,tarjeta
5861,535,3,2025-01-22 10:53:54,15.50,efectivo
5862,655,1,2025-01-22 11:05:48,18.00,tarjeta
5863,951,6,2025-01-22 11:13:23,49.45,tarjeta
5864,386,4,2025-01-22 11:20:05,51.25,efectivo
5865,735,8,2025-01-22 11:23:35,112.95,tarjeta
5866,431,8,2025-01-22 11:24:42,126.45,tarjeta
5867,391,4,2025-01-22 11:26:52,71.90,efectivo
5868,585,7,2025-01-22 11:35:45,126.65,efectivo
5869,298,8,2025-01-22 11:36:30,75.95,efectivo
5870,337,5,2025-01-22 11:45:22,71.85,tarjeta
5871,692,7,2025-01-22 11:50:31,31.95,efectivo
5872,566,4,2025-01-22 11:55:27,0.00,tarjeta
5873,886,1,2025-01-22 12:00:37,53.95,tarjeta
5874,219,9,2025-01-22 12:00:53,28.50,efectivo
5875,638,8,2025-01-22 12:05:22,96.95,efectivo
5876,958,4,2025-01-22 12:05:52,64.80,efectivo
5877,352,1,2025-01-22 12:06:16,59.45,efectivo
5878,876,1,2025-01-22 12:07:24,105.90,tarjeta
5879,201,9,2025-01-22 12:08:42,102.95,tarjeta
5880,291,10,2025-01-22 12:12:43,34.95,tarjeta
5881,413,5,2025-01-22 12:14:34,55.95,tarjeta
5882,893,1,2025-01-22 12:17:53,61.00,tarjeta
5883,940,10,2025-01-22 12:21:22,83.85,efectivo
5884,166,3,2025-01-22 12:26:18,89.90,tarjeta
5885,709,2,2025-01-22 12:29:11,64.50,efectivo
5886,547,5,2025-01-22 12:29:51,53.95,tarjeta
5887,669,10,2025-01-22 12:38:25,50.90,tarjeta
5888,864,1,2025-01-22 12:40:24,61.00,efectivo
5889,175,10,2025-01-22 12:41:10,148.80,efectivo
5890,426,2,2025-01-22 12:42:20,125.90,tarjeta
5891,420,8,2025-01-22 12:42:50,82.90,tarjeta
5892,97,10,2025-01-22 12:49:50,29.50,efectivo
5893,57,9,2025-01-22 13:00:35,47.50,tarjeta
5894,462,10,2025-01-22 13:04:05,112.45,efectivo
5895,57,3,2025-01-22 13:04:08,63.00,tarjeta
5896,797,8,2025-01-22 13:08:43,49.90,tarjeta
5897,40,1,2025-01-22 13:09:36,73.50,efectivo
5898,128,8,2025-01-22 13:22:10,27.45,efectivo
5899,612,10,2025-01-22 13:35:15,112.40,efectivo
5900,75,7,2025-01-22 13:38:34,84.85,tarjeta
5901,285,1,2025-01-22 13:38:49,95.90,tarjeta
5902,836,3,2025-01-22 13:43:09,153.30,tarjeta
5903,389,8,2025-01-22 13:43:48,113.90,tarjeta
5904,3,2,2025-01-22 13:44:42,67.65,efectivo
5905,187,1,2025-01-22 13:47:17,211.10,tarjeta
5906,482,1,2025-01-22 13:48:04,66.00,efectivo
5907,459,6,2025-01-22 13:49:11,60.85,tarjeta
5908,977,5,2025-01-22 13:57:17,63.50,tarjeta
5909,186,7,2025-01-22 13:59:19,111.45,efectivo
